,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
ts,topic,type,ticker,price,qty,agent,rule,label,buy_agent,sell_agent,previous_delta,current_delta,agent_name
,alert,test_alert,,,,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,alert,test_alert,,,,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,alert,test_alert,,,,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,alert,test_alert,,,,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100010,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100005,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,market,trade,WINFUT,100000,1,,,,,,,,
,alert,test_alert,,,,,,,,,,,
2026-05-24T23:46:28.325Z,market,trade,TESTE,99846.34553983681,28,,,,GOLDM,BARCL,,,
2026-05-24T23:46:28.481Z,market,trade,TESTE,99842.68476809248,127,,,,CS,XP,,,
2026-05-24T23:46:28.635Z,market,flow_inversion,,,,,,,,,0,25,BTG
2026-05-24T23:46:28.635Z,market,trade,TESTE,99844.63430928775,25,,,,BTG,UBS,,,
2026-05-24T23:46:28.791Z,market,trade,TESTE,99851.24922953792,83,,,,CITI,CITI,,,
2026-05-24T23:46:28.946Z,market,trade,TESTE,99853.21578362133,179,,,,ITAU,XP,,,
2026-05-24T23:46:29.102Z,market,trade,TESTE,99856.60363520693,160,,,,CS,UBS,,,
2026-05-24T23:46:29.257Z,market,trade,TESTE,99847.08567502235,83,,,,CS,ITAU,,,
2026-05-24T23:46:29.414Z,market,trade,TESTE,99848.73495967868,56,,,,ITAU,JPM,,,
2026-05-24T23:46:29.570Z,market,flow_inversion,,,,,,,,,0,174,UBS
2026-05-24T23:46:29.570Z,market,trade,TESTE,99849.38075151153,174,,,,UBS,MS,,,
2026-05-24T23:46:29.725Z,market,trade,TESTE,99859.9974321242,183,,,,UBS,ITAU,,,
2026-05-24T23:46:29.882Z,market,trade,TESTE,99856.8516391732,137,,,,JPM,MS,,,
2026-05-24T23:46:30.039Z,market,trade,TESTE,99856.60867918939,40,,,,GOLDM,CS,,,
2026-05-24T23:46:30.206Z,market,trade,TESTE,99851.97011817394,160,,,,CITI,CS,,,
2026-05-24T23:46:30.359Z,market,trade,TESTE,99843.46301255193,38,,,,CITI,MS,,,
2026-05-24T23:46:30.513Z,market,trade,TESTE,99849.75841441254,115,,,,GOLDM,BARCL,,,
2026-05-24T23:46:30.668Z,market,trade,TESTE,99845.40496605873,200,,,,XP,GOLDM,,,
2026-05-24T23:46:30.825Z,market,trade,TESTE,99842.03781719653,131,,,,BTG,JPM,,,
2026-05-24T23:46:30.979Z,market,trade,TESTE,99844.52268452584,104,,,,UBS,CS,,,
2026-05-24T23:46:31.133Z,market,trade,TESTE,99829.90335212393,142,,,,BTG,CS,,,
2026-05-24T23:46:31.286Z,market,trade,TESTE,99844.38008505841,162,,,,ITAU,CS,,,
2026-05-24T23:46:31.441Z,market,trade,TESTE,99836.7180738303,32,,,,ITAU,CITI,,,
2026-05-24T23:46:31.596Z,market,trade,TESTE,99840.44617126977,42,,,,CITI,UBS,,,
2026-05-24T23:46:31.750Z,market,trade,TESTE,99846.58403059804,129,,,,GOLDM,BTG,,,
2026-05-24T23:46:31.906Z,market,trade,TESTE,99834.3843927827,176,,,,XP,MS,,,
2026-05-24T23:46:32.063Z,market,trade,TESTE,99839.29333028919,66,,,,CITI,UBS,,,
2026-05-24T23:46:32.218Z,market,trade,TESTE,99850.4446384085,70,,,,CITI,JPM,,,
2026-05-24T23:46:32.373Z,market,trade,TESTE,99852.58361034587,126,,,,CS,MS,,,
2026-05-24T23:46:32.532Z,market,trade,TESTE,99850.66971062757,52,,,,ITAU,BTG,,,
2026-05-24T23:46:32.686Z,market,trade,TESTE,99843.61362637556,192,,,,XP,CS,,,
2026-05-24T23:46:32.843Z,market,trade,TESTE,99853.82790116411,88,,,,CS,CITI,,,
2026-05-24T23:46:33.010Z,market,trade,TESTE,99845.48993468967,120,,,,CS,CS,,,
2026-05-24T23:46:33.167Z,market,trade,TESTE,99855.25295516592,200,,,,MS,CITI,,,
2026-05-24T23:46:33.325Z,market,trade,TESTE,99860.20089215432,50,,,,MS,GOLDM,,,
2026-05-24T23:46:33.483Z,market,trade,TESTE,99855.65269935003,51,,,,CITI,CITI,,,
2026-05-24T23:46:33.648Z,market,trade,TESTE,99854.01794218733,187,,,,XP,UBS,,,
2026-05-24T23:46:33.804Z,market,trade,TESTE,99857.16921315136,136,,,,BTG,CITI,,,
2026-05-24T23:46:33.962Z,market,trade,TESTE,99848.96484895491,120,,,,JPM,BARCL,,,
2026-05-24T23:46:34.115Z,market,trade,TESTE,99858.58157169953,133,,,,CITI,JPM,,,
2026-05-24T23:46:34.269Z,market,trade,TESTE,99861.07308875523,197,,,,GOLDM,XP,,,
2026-05-24T23:46:34.424Z,market,trade,TESTE,99853.31217242342,143,,,,CITI,ITAU,,,
2026-05-24T23:46:34.578Z,market,trade,TESTE,99864.95881788239,108,,,,XP,XP,,,
2026-05-24T23:46:34.732Z,market,trade,TESTE,99867.66555669042,87,,,,JPM,UBS,,,
2026-05-24T23:46:34.886Z,market,trade,TESTE,99861.2129991525,75,,,,BARCL,BTG,,,
2026-05-24T23:46:35.041Z,market,trade,TESTE,99874.17443383618,178,,,,GOLDM,CS,,,
2026-05-24T23:46:35.196Z,market,trade,TESTE,99864.81907648509,48,,,,BARCL,UBS,,,
2026-05-24T23:46:35.350Z,market,trade,TESTE,99870.60915393523,120,,,,JPM,BARCL,,,
2026-05-24T23:46:35.509Z,market,trade,TESTE,99861.56307016323,44,,,,UBS,UBS,,,
2026-05-24T23:46:35.668Z,market,trade,TESTE,99870.77782239659,178,,,,ITAU,BTG,,,
2026-05-24T23:46:35.823Z,market,trade,TESTE,99863.0644408317,182,,,,UBS,ITAU,,,
2026-05-24T23:46:35.987Z,market,trade,TESTE,99874.01156063739,178,,,,JPM,ITAU,,,
2026-05-24T23:46:36.154Z,market,trade,TESTE,99870.93423049482,170,,,,BTG,JPM,,,
2026-05-24T23:46:36.307Z,market,trade,TESTE,99866.28544019649,131,,,,GOLDM,MS,,,
2026-05-24T23:46:36.460Z,market,trade,TESTE,99861.358016894,147,,,,JPM,CITI,,,
2026-05-24T23:46:36.614Z,market,trade,TESTE,99853.5593069458,142,,,,UBS,BTG,,,
2026-05-24T23:46:36.769Z,market,trade,TESTE,99868.06051390115,176,,,,UBS,ITAU,,,
2026-05-24T23:46:36.924Z,market,trade,TESTE,99857.2852373867,169,,,,XP,ITAU,,,
2026-05-24T23:46:37.077Z,market,trade,TESTE,99866.67131720818,179,,,,BARCL,UBS,,,
2026-05-24T23:46:37.234Z,market,trade,TESTE,99856.98543095414,115,,,,BTG,BTG,,,
2026-05-24T23:46:37.389Z,market,trade,TESTE,99866.04671589957,117,,,,MS,BARCL,,,
2026-05-24T23:46:37.544Z,market,trade,TESTE,99855.38778529783,177,,,,ITAU,BTG,,,
2026-05-24T23:46:37.699Z,market,trade,TESTE,99853.62296354631,125,,,,JPM,BARCL,,,
2026-05-24T23:46:37.865Z,market,trade,TESTE,99861.19081014798,132,,,,CITI,UBS,,,
2026-05-24T23:46:38.031Z,market,trade,TESTE,99853.47956016706,119,,,,ITAU,BARCL,,,
2026-05-24T23:46:38.194Z,market,trade,TESTE,99858.15634870353,194,,,,CITI,CITI,,,
2026-05-24T23:46:38.350Z,market,trade,TESTE,99854.98308481964,90,,,,JPM,UBS,,,
2026-05-24T23:46:38.508Z,market,trade,TESTE,99867.11943295826,156,,,,BARCL,ITAU,,,
2026-05-24T23:46:38.660Z,market,trade,TESTE,99856.74623651043,106,,,,GOLDM,GOLDM,,,
2026-05-24T23:46:38.815Z,market,trade,TESTE,99867.1104822174,48,,,,UBS,JPM,,,
2026-05-24T23:46:38.980Z,market,trade,TESTE,99857.49251047501,89,,,,ITAU,GOLDM,,,
2026-05-24T23:46:39.136Z,market,trade,TESTE,99856.20168218827,173,,,,GOLDM,CITI,,,
2026-05-24T23:46:39.290Z,market,trade,TESTE,99860.96211608918,65,,,,JPM,JPM,,,
2026-05-24T23:46:39.446Z,market,trade,TESTE,99860.91386184526,38,,,,CITI,CS,,,
2026-05-24T23:46:39.598Z,market,trade,TESTE,99868.54247166721,13,,,,JPM,JPM,,,
2026-05-24T23:46:39.753Z,market,trade,TESTE,99863.07327406362,35,,,,ITAU,BTG,,,
2026-05-24T23:46:39.910Z,market,trade,TESTE,99864.70488954404,93,,,,ITAU,CS,,,
2026-05-24T23:46:40.065Z,market,trade,TESTE,99879.32780084446,26,,,,CITI,XP,,,
2026-05-24T23:46:40.220Z,market,trade,TESTE,99868.41344035546,186,,,,ITAU,BARCL,,,
2026-05-24T23:46:40.374Z,market,trade,TESTE,99866.09325446334,137,,,,ITAU,CITI,,,
2026-05-24T23:46:40.528Z,market,trade,TESTE,99878.4338451903,58,,,,XP,XP,,,
2026-05-24T23:46:40.685Z,market,trade,TESTE,99878.6597355291,102,,,,CITI,BARCL,,,
2026-05-24T23:46:40.841Z,market,trade,TESTE,99868.60418772601,36,,,,CS,JPM,,,
2026-05-24T23:46:40.996Z,market,trade,TESTE,99865.99272722725,188,,,,MS,CITI,,,
2026-05-24T23:46:41.149Z,market,trade,TESTE,99879.70147941027,9,,,,MS,MS,,,
2026-05-24T23:46:41.304Z,market,trade,TESTE,99869.86627313143,15,,,,CS,JPM,,,
2026-05-24T23:46:41.458Z,market,trade,TESTE,99867.3209673925,71,,,,UBS,GOLDM,,,
2026-05-24T23:46:41.613Z,market,trade,TESTE,99877.4521780508,181,,,,GOLDM,JPM,,,
2026-05-24T23:46:41.768Z,market,trade,TESTE,99871.0887067112,140,,,,BTG,GOLDM,,,
2026-05-24T23:46:41.923Z,market,trade,TESTE,99867.22331097179,132,,,,CITI,ITAU,,,
2026-05-24T23:46:42.078Z,market,trade,TESTE,99872.76631588882,177,,,,ITAU,CS,,,
2026-05-24T23:46:42.234Z,market,trade,TESTE,99873.05970769127,167,,,,CITI,CS,,,
2026-05-24T23:46:42.391Z,market,trade,TESTE,99861.73475187455,67,,,,BTG,UBS,,,
2026-05-24T23:46:42.548Z,market,trade,TESTE,99874.8915670722,63,,,,XP,CITI,,,
2026-05-24T23:46:42.702Z,market,trade,TESTE,99873.31727190841,61,,,,UBS,BTG,,,
2026-05-24T23:46:42.857Z,market,trade,TESTE,99863.91333771753,144,,,,UBS,BTG,,,
2026-05-24T23:46:43.012Z,market,trade,TESTE,99877.95588616758,26,,,,BARCL,GOLDM,,,
2026-05-24T23:46:43.169Z,market,trade,TESTE,99877.98943535711,86,,,,ITAU,MS,,,
2026-05-24T23:46:43.322Z,market,trade,TESTE,99881.35316331033,30,,,,GOLDM,BTG,,,
2026-05-24T23:46:43.476Z,market,trade,TESTE,99872.47983513329,22,,,,XP,MS,,,
2026-05-24T23:46:43.631Z,market,trade,TESTE,99882.43804119946,95,,,,XP,BARCL,,,
2026-05-24T23:46:43.784Z,market,trade,TESTE,99880.78561836379,200,,,,CS,UBS,,,
2026-05-24T23:46:43.940Z,market,trade,TESTE,99867.74297064096,80,,,,GOLDM,MS,,,
2026-05-24T23:46:44.095Z,market,trade,TESTE,99882.24598930645,89,,,,CS,GOLDM,,,
2026-05-24T23:46:44.250Z,market,trade,TESTE,99880.98704607961,162,,,,BTG,XP,,,
2026-05-24T23:46:44.404Z,market,trade,TESTE,99873.49982676207,92,,,,BARCL,BTG,,,
2026-05-24T23:46:44.559Z,market,trade,TESTE,99870.46570777969,191,,,,CITI,CITI,,,
2026-05-24T23:46:44.717Z,market,trade,TESTE,99874.8817138078,155,,,,CS,UBS,,,
2026-05-24T23:46:44.871Z,market,trade,TESTE,99886.87986007592,98,,,,BTG,BTG,,,
2026-05-24T23:46:45.025Z,market,trade,TESTE,99873.27994739114,181,,,,BTG,MS,,,
2026-05-24T23:46:45.182Z,market,trade,TESTE,99870.73622075455,87,,,,GOLDM,JPM,,,
2026-05-24T23:46:45.335Z,market,trade,TESTE,99867.78990499729,193,,,,JPM,BTG,,,
2026-05-24T23:46:45.491Z,market,trade,TESTE,99866.46240252792,74,,,,GOLDM,BARCL,,,
2026-05-24T23:46:45.647Z,market,trade,TESTE,99872.64864635142,74,,,,XP,CS,,,
2026-05-24T23:46:45.801Z,market,trade,TESTE,99872.71624410315,122,,,,MS,CITI,,,
2026-05-24T23:46:45.957Z,market,trade,TESTE,99863.20068170357,75,,,,UBS,ITAU,,,
2026-05-24T23:46:46.120Z,market,trade,TESTE,99859.17786208443,91,,,,JPM,GOLDM,,,
2026-05-24T23:46:46.286Z,market,trade,TESTE,99870.12582890449,85,,,,GOLDM,BTG,,,
2026-05-24T23:46:46.457Z,market,trade,TESTE,99872.59528380472,59,,,,GOLDM,MS,,,
2026-05-24T23:46:46.623Z,market,trade,TESTE,99863.22637105874,136,,,,ITAU,UBS,,,
2026-05-24T23:46:46.778Z,market,trade,TESTE,99864.91160827907,160,,,,UBS,BARCL,,,
2026-05-24T23:46:46.933Z,market,trade,TESTE,99867.34970864079,44,,,,MS,GOLDM,,,
2026-05-24T23:46:47.089Z,market,trade,TESTE,99872.09414000252,117,,,,ITAU,BTG,,,
2026-05-24T23:46:47.245Z,market,trade,TESTE,99883.23779120114,104,,,,BTG,CS,,,
